usage_id,workspace_id,usage_date,active_users,projects_run,api_calls,storage_gb,alerts_sent,is_weekend,usage_week,weekday_num
UD10693,W2068,2025-06-13,2,9,514,16.8,1,false,2025-06-09,5
UD10694,W2068,2025-06-14,3,6,492,17.0,1,true,2025-06-09,6
UD10695,W2068,2025-06-15,3,8,525,17.9,2,true,2025-06-09,0
UD10696,W2068,2025-06-16,4,19,1366,17.5,5,false,2025-06-16,1
UD10697,W2068,2025-06-17,4,15,1150,18.2,3,false,2025-06-16,2
UD10698,W2068,2025-06-18,3,12,771,17.0,2,false,2025-06-16,3
UD10699,W2068,2025-06-19,3,16,732,17.2,3,false,2025-06-16,4
UD10700,W2068,2025-06-20,3,14,824,17.9,3,false,2025-06-16,5
UD10701,W2068,2025-06-21,2,5,371,17.9,1,true,2025-06-16,6
UD10702,W2068,2025-06-22,2,5,385,18.4,1,true,2025-06-16,0
UD10703,W2068,2025-06-23,2,9,552,19.4,1,false,2025-06-23,1
UD10704,W2068,2025-06-24,3,14,963,18.6,3,false,2025-06-23,2
UD10705,W2068,2025-06-25,3,13,752,18.6,3,false,2025-06-23,3
UD10706,W2068,2025-06-26,3,15,865,18.8,4,false,2025-06-23,4
UD10707,W2068,2025-06-27,2,9,663,19.5,2,false,2025-06-23,5
UD10708,W2068,2025-06-28,2,5,332,17.7,1,true,2025-06-23,6
UD10709,W2068,2025-06-29,1,4,239,18.7,1,true,2025-06-23,0
UD10710,W2068,2025-06-30,4,15,678,20.8,3,false,2025-06-30,1
UD10711,W2069,2025-06-01,0,2,52,12.5,0,true,2025-05-26,0
UD10712,W2069,2025-06-02,1,8,341,12.2,1,false,2025-06-02,1
UD10713,W2069,2025-06-03,0,4,148,12.2,1,false,2025-06-02,2
UD10714,W2069,2025-06-04,2,11,399,12.9,2,false,2025-06-02,3
UD10715,W2069,2025-06-05,1,7,281,12.0,2,false,2025-06-02,4
UD10716,W2069,2025-06-06,0,4,152,12.6,1,false,2025-06-02,5
UD10717,W2069,2025-06-07,1,4,195,13.1,1,true,2025-06-02,6
UD10718,W2069,2025-06-08,1,3,94,13.1,0,true,2025-06-02,0
UD10719,W2069,2025-06-09,1,7,277,12.7,2,false,2025-06-09,1
UD10720,W2069,2025-06-10,0,4,148,12.4,1,false,2025-06-09,2
UD10721,W2069,2025-06-11,0,4,167,12.9,1,false,2025-06-09,3
UD10722,W2069,2025-06-12,0,4,140,13.7,1,false,2025-06-09,4
UD10723,W2069,2025-06-13,2,11,448,13.2,3,false,2025-06-09,5
UD10724,W2069,2025-06-14,0,2,89,13.9,0,true,2025-06-09,6
UD10725,W2069,2025-06-15,2,6,274,13.4,1,true,2025-06-09,0
UD10726,W2069,2025-06-16,1,7,273,15.0,2,false,2025-06-16,1
UD10727,W2069,2025-06-17,0,4,144,13.8,1,false,2025-06-16,2
UD10728,W2069,2025-06-18,0,4,119,14.5,1,false,2025-06-16,3
UD10729,W2069,2025-06-19,2,12,489,14.9,2,false,2025-06-16,4
UD10730,W2069,2025-06-20,1,8,295,15.4,2,false,2025-06-16,5
UD10731,W2069,2025-06-21,1,4,167,16.0,1,true,2025-06-16,6
UD10732,W2069,2025-06-22,2,5,253,15.8,1,true,2025-06-16,0
UD10733,W2069,2025-06-23,0,4,137,14.7,1,false,2025-06-23,1
UD10734,W2069,2025-06-24,2,11,334,16.1,3,false,2025-06-23,2
UD10735,W2069,2025-06-25,1,8,319,15.3,2,false,2025-06-23,3
UD10736,W2069,2025-06-26,2,11,498,13.5,3,false,2025-06-23,4
UD10737,W2069,2025-06-27,0,4,128,16.4,1,false,2025-06-23,5
UD10738,W2069,2025-06-28,0,2,84,13.9,0,true,2025-06-23,6
UD10739,W2069,2025-06-29,2,6,200,14.3,1,true,2025-06-23,0
UD10740,W2069,2025-06-30,2,11,493,16.1,3,false,2025-06-30,1
UD10741,W2070,2025-06-01,3,9,484,24.4,1,true,2025-05-26,0
UD10742,W2070,2025-06-02,5,21,1164,25.3,5,false,2025-06-02,1
UD10743,W2070,2025-06-03,4,20,1292,24.8,3,false,2025-06-02,2
UD10744,W2070,2025-06-04,4,18,1321,25.7,4,false,2025-06-02,3
UD10745,W2070,2025-06-05,5,26,1755,26.0,4,false,2025-06-02,4
UD10746,W2070,2025-06-06,3,17,1229,25.1,3,false,2025-06-02,5
UD10747,W2070,2025-06-07,2,8,396,26.2,2,true,2025-06-02,6
UD10748,W2070,2025-06-08,2,7,470,26.6,1,true,2025-06-02,0
UD10749,W2070,2025-06-09,5,22,1317,26.1,5,false,2025-06-09,1
UD10750,W2070,2025-06-10,4,20,911,26.2,3,false,2025-06-09,2
UD10751,W2070,2025-06-11,5,29,1304,25.5,6,false,2025-06-09,3
UD10752,W2070,2025-06-12,6,24,1712,26.5,6,false,2025-06-09,4
UD10753,W2070,2025-06-13,5,26,1470,26.6,4,false,2025-06-09,5
UD10754,W2070,2025-06-14,3,8,440,26.6,2,true,2025-06-09,6
UD10755,W2070,2025-06-15,3,10,575,27.0,3,true,2025-06-09,0
UD10756,W2070,2025-06-16,4,18,1305,26.3,4,false,2025-06-16,1
UD10757,W2070,2025-06-17,5,25,1719,26.6,5,false,2025-06-16,2
UD10758,W2070,2025-06-18,6,27,1380,27.4,3,false,2025-06-16,3
UD10759,W2070,2025-06-19,6,31,1937,28.3,6,false,2025-06-16,4
UD10760,W2070,2025-06-20,3,15,996,28.5,3,false,2025-06-16,5
UD10761,W2070,2025-06-21,4,9,636,28.2,2,true,2025-06-16,6
UD10762,W2070,2025-06-22,2,6,426,27.0,1,true,2025-06-16,0
UD10763,W2070,2025-06-23,6,25,1126,28.5,3,false,2025-06-23,1
UD10764,W2070,2025-06-24,4,19,911,28.1,3,false,2025-06-23,2
UD10765,W2070,2025-06-25,3,19,1144,28.8,3,false,2025-06-23,3
UD10766,W2070,2025-06-26,4,19,1052,27.7,4,false,2025-06-23,4
UD10767,W2070,2025-06-27,4,18,1132,29.5,3,false,2025-06-23,5
UD10768,W2070,2025-06-28,2,8,406,28.0,2,true,2025-06-23,6
UD10769,W2070,2025-06-29,2,8,586,29.9,2,true,2025-06-23,0
UD10770,W2070,2025-06-30,5,22,1449,27.0,3,false,2025-06-30,1
UD10771,W2071,2025-06-01,2,8,326,18.4,1,true,2025-05-26,0
UD10772,W2071,2025-06-02,0,7,298,18.6,1,false,2025-06-02,1
UD10773,W2071,2025-06-03,2,15,626,18.7,2,false,2025-06-02,2
UD10774,W2071,2025-06-04,0,8,263,19.0,2,false,2025-06-02,3
UD10775,W2071,2025-06-05,2,13,479,18.5,3,false,2025-06-02,4
UD10776,W2071,2025-06-06,2,13,467,19.0,3,false,2025-06-02,5
UD10777,W2071,2025-06-07,2,6,284,18.2,1,true,2025-06-02,6
UD10778,W2071,2025-06-08,2,6,191,19.4,1,true,2025-06-02,0
UD10779,W2071,2025-06-09,1,10,266,19.4,2,false,2025-06-09,1
UD10780,W2071,2025-06-10,2,13,433,19.5,2,false,2025-06-09,2
UD10781,W2071,2025-06-11,2,13,349,20.1,2,false,2025-06-09,3
UD10782,W2071,2025-06-12,2,13,442,19.8,3,false,2025-06-09,4
UD10783,W2071,2025-06-13,0,7,246,19.5,2,false,2025-06-09,5
UD10784,W2071,2025-06-14,1,5,144,20.2,1,true,2025-06-09,6
UD10785,W2071,2025-06-15,0,4,144,18.8,1,true,2025-06-09,0
UD10786,W2071,2025-06-16,2,12,523,19.9,3,false,2025-06-16,1
UD10787,W2071,2025-06-17,2,13,552,19.5,3,false,2025-06-16,2
UD10788,W2071,2025-06-18,1,11,286,20.7,3,false,2025-06-16,3
UD10789,W2071,2025-06-19,2,14,662,21.2,3,false,2025-06-16,4
UD10790,W2071,2025-06-20,1,10,395,20.1,1,false,2025-06-16,5
UD10791,W2071,2025-06-21,0,4,157,19.3,1,true,2025-06-16,6
UD10792,W2071,2025-06-22,0,4,118,21.6,0,true,2025-06-16,0
UD10793,W2071,2025-06-23,2,13,512,19.7,2,false,2025-06-23,1
UD10794,W2071,2025-06-24,1,12,530,20.9,2,false,2025-06-23,2
UD10795,W2071,2025-06-25,2,14,646,21.1,3,false,2025-06-23,3
UD10796,W2071,2025-06-26,1,10,283,20.5,1,false,2025-06-23,4
UD10797,W2071,2025-06-27,1,10,429,22.5,2,false,2025-06-23,5
UD10798,W2071,2025-06-28,1,6,191,20.8,1,true,2025-06-23,6
UD10799,W2071,2025-06-29,2,7,314,22.7,1,true,2025-06-23,0
UD10800,W2071,2025-06-30,1,10,300,23.3,2,false,2025-06-30,1
UD10801,W2072,2025-06-01,1,6,296,36.9,2,true,2025-05-26,0
UD10802,W2072,2025-06-02,2,14,722,37.3,2,false,2025-06-02,1
UD10803,W2072,2025-06-03,1,11,446,36.5,3,false,2025-06-02,2
UD10804,W2072,2025-06-04,1,10,505,36.6,1,false,2025-06-02,3
UD10805,W2072,2025-06-05,1,10,538,37.1,3,false,2025-06-02,4
UD10806,W2072,2025-06-06,1,10,685,37.1,3,false,2025-06-02,5
UD10807,W2072,2025-06-07,1,5,294,37.0,1,true,2025-06-02,6
UD10808,W2072,2025-06-08,2,6,330,37.6,2,true,2025-06-02,0
UD10809,W2072,2025-06-09,1,10,635,37.1,3,false,2025-06-09,1
UD10810,W2072,2025-06-10,2,13,954,38.5,3,false,2025-06-09,2
UD10811,W2072,2025-06-11,1,12,636,37.9,2,false,2025-06-09,3
UD10812,W2072,2025-06-12,1,10,716,37.2,2,false,2025-06-09,4
UD10813,W2072,2025-06-13,1,10,500,37.4,1,false,2025-06-09,5
UD10814,W2072,2025-06-14,1,6,406,39.3,2,true,2025-06-09,6
UD10815,W2072,2025-06-15,1,6,357,39.4,1,true,2025-06-09,0
UD10816,W2072,2025-06-16,1,10,702,38.8,2,false,2025-06-16,1
UD10817,W2072,2025-06-17,1,12,537,38.3,2,false,2025-06-16,2
UD10818,W2072,2025-06-18,1,11,597,38.5,2,false,2025-06-16,3
UD10819,W2072,2025-06-19,2,15,1063,37.5,2,false,2025-06-16,4
UD10820,W2072,2025-06-20,2,14,983,39.3,2,false,2025-06-16,5
UD10821,W2072,2025-06-21,1,6,286,39.9,2,true,2025-06-16,6
UD10822,W2072,2025-06-22,1,5,358,39.2,1,true,2025-06-16,0
UD10823,W2072,2025-06-23,1,10,592,38.7,3,false,2025-06-23,1
UD10824,W2072,2025-06-24,1,11,660,40.2,2,false,2025-06-23,2
UD10825,W2072,2025-06-25,2,13,565,40.9,2,false,2025-06-23,3
UD10826,W2072,2025-06-26,1,11,572,41.3,2,false,2025-06-23,4
UD10827,W2072,2025-06-27,1,11,516,42.0,2,false,2025-06-23,5
UD10828,W2072,2025-06-28,1,6,318,41.0,1,true,2025-06-23,6
UD10829,W2072,2025-06-29,1,6,301,41.3,1,true,2025-06-23,0
UD10830,W2072,2025-06-30,1,10,573,40.0,3,false,2025-06-30,1
UD10831,W2075,2025-06-01,3,12,745,61.6,3,true,2025-05-26,0
UD10832,W2075,2025-06-02,6,27,1735,61.9,7,false,2025-06-02,1
UD10833,W2075,2025-06-03,4,26,1323,62.6,4,false,2025-06-02,2
UD10834,W2075,2025-06-04,5,33,2066,63.1,8,false,2025-06-02,3
UD10835,W2075,2025-06-05,6,35,2517,62.3,8,false,2025-06-02,4
UD10836,W2075,2025-06-06,4,21,1459,62.5,3,false,2025-06-02,5
UD10837,W2075,2025-06-07,3,11,525,63.0,2,true,2025-06-02,6
UD10838,W2075,2025-06-08,2,9,455,62.3,2,true,2025-06-02,0
UD10839,W2075,2025-06-09,6,30,1803,63.7,7,false,2025-06-09,1
UD10840,W2075,2025-06-10,5,29,1860,63.5,6,false,2025-06-09,2
UD10841,W2075,2025-06-11,4,25,1652,63.8,5,false,2025-06-09,3
UD10842,W2075,2025-06-12,4,22,1286,63.5,5,false,2025-06-09,4
UD10843,W2075,2025-06-13,6,25,1425,63.6,4,false,2025-06-09,5
UD10844,W2075,2025-06-14,3,10,593,63.3,1,true,2025-06-09,6
UD10845,W2075,2025-06-15,3,12,914,63.9,2,true,2025-06-09,0
UD10846,W2075,2025-06-16,4,21,1486,63.9,4,false,2025-06-16,1
UD10847,W2075,2025-06-17,6,36,2481,63.6,6,false,2025-06-16,2
UD10848,W2075,2025-06-18,5,29,1522,63.9,4,false,2025-06-16,3
UD10849,W2075,2025-06-19,6,29,1409,65.2,7,false,2025-06-16,4
UD10850,W2075,2025-06-20,4,27,1155,64.8,7,false,2025-06-16,5
UD10851,W2075,2025-06-21,3,12,650,64.9,3,true,2025-06-16,6
UD10852,W2075,2025-06-22,2,10,570,63.6,3,true,2025-06-16,0
UD10853,W2075,2025-06-23,3,22,1120,64.4,5,false,2025-06-23,1
UD10854,W2075,2025-06-24,5,25,1231,63.7,6,false,2025-06-23,2
UD10855,W2075,2025-06-25,4,25,1128,65.2,7,false,2025-06-23,3
UD10856,W2075,2025-06-26,4,27,1722,65.9,6,false,2025-06-23,4
UD10857,W2075,2025-06-27,4,22,1129,66.6,3,false,2025-06-23,5
UD10858,W2075,2025-06-28,3,10,609,66.4,2,true,2025-06-23,6
UD10859,W2075,2025-06-29,4,13,921,65.8,3,true,2025-06-23,0
UD10860,W2075,2025-06-30,4,22,1541,66.6,5,false,2025-06-30,1
UD10861,W2076,2025-06-01,1,8,391,51.1,2,true,2025-05-26,0
UD10862,W2076,2025-06-02,3,19,1035,51.8,3,false,2025-06-02,1
UD10863,W2076,2025-06-03,2,18,915,52.0,5,false,2025-06-02,2
UD10864,W2076,2025-06-04,1,16,692,52.2,3,false,2025-06-02,3
UD10865,W2076,2025-06-05,2,19,1094,52.1,3,false,2025-06-02,4
UD10866,W2076,2025-06-06,1,15,687,53.1,3,false,2025-06-02,5
UD10867,W2076,2025-06-07,1,8,384,52.0,2,true,2025-06-02,6
UD10868,W2076,2025-06-08,1,8,478,52.9,2,true,2025-06-02,0
UD10869,W2076,2025-06-09,2,17,1251,52.8,2,false,2025-06-09,1
UD10870,W2076,2025-06-10,2,21,1272,53.1,3,false,2025-06-09,2
UD10871,W2076,2025-06-11,2,21,1178,52.5,3,false,2025-06-09,3
UD10872,W2076,2025-06-12,2,17,720,53.4,3,false,2025-06-09,4
UD10873,W2076,2025-06-13,2,19,909,52.7,4,false,2025-06-09,5
UD10874,W2076,2025-06-14,2,10,599,53.2,2,true,2025-06-09,6
UD10875,W2076,2025-06-15,1,8,438,53.1,2,true,2025-06-09,0
UD10876,W2076,2025-06-16,1,15,1023,53.3,2,false,2025-06-16,1
UD10877,W2076,2025-06-17,2,18,753,54.7,3,false,2025-06-16,2
UD10878,W2076,2025-06-18,3,24,1739,53.0,6,false,2025-06-16,3
UD10879,W2076,2025-06-19,2,19,776,53.8,4,false,2025-06-16,4
UD10880,W2076,2025-06-20,3,21,1141,54.3,5,false,2025-06-16,5
UD10881,W2076,2025-06-21,2,9,597,55.3,2,true,2025-06-16,6
UD10882,W2076,2025-06-22,3,11,608,56.1,2,true,2025-06-16,0
UD10883,W2076,2025-06-23,3,18,958,54.9,4,false,2025-06-23,1
UD10884,W2076,2025-06-24,3,23,1187,54.1,6,false,2025-06-23,2
UD10885,W2076,2025-06-25,3,24,1334,55.1,5,false,2025-06-23,3
UD10886,W2076,2025-06-26,3,23,1046,56.9,4,false,2025-06-23,4
UD10887,W2076,2025-06-27,3,21,1041,54.9,4,false,2025-06-23,5
UD10888,W2076,2025-06-28,2,10,718,55.4,1,true,2025-06-23,6
UD10889,W2076,2025-06-29,1,8,467,54.5,2,true,2025-06-23,0
UD10890,W2076,2025-06-30,3,22,1400,54.6,3,false,2025-06-30,1
UD10891,W2077,2025-06-01,0,6,254,32.8,1,true,2025-05-26,0
UD10892,W2077,2025-06-02,1,15,574,33.2,3,false,2025-06-02,1
UD10893,W2077,2025-06-03,1,16,711,33.1,3,false,2025-06-02,2
UD10894,W2077,2025-06-04,1,16,706,33.0,2,false,2025-06-02,3
UD10895,W2077,2025-06-05,0,12,358,33.0,3,false,2025-06-02,4
UD10896,W2077,2025-06-06,1,15,500,33.3,2,false,2025-06-02,5
UD10897,W2077,2025-06-07,0,6,172,33.7,1,true,2025-06-02,6
UD10898,W2077,2025-06-08,1,8,218,34.5,2,true,2025-06-02,0
UD10899,W2077,2025-06-09,1,15,527,33.8,3,false,2025-06-09,1
UD10900,W2077,2025-06-10,0,13,426,34.3,3,false,2025-06-09,2
UD10901,W2077,2025-06-11,2,20,890,34.1,5,false,2025-06-09,3
UD10902,W2077,2025-06-12,3,23,902,34.7,6,false,2025-06-09,4
UD10903,W2077,2025-06-13,2,18,521,33.8,4,false,2025-06-09,5
UD10904,W2077,2025-06-14,2,10,456,35.7,2,true,2025-06-09,6
UD10905,W2077,2025-06-15,1,8,257,33.9,2,true,2025-06-09,0
UD10906,W2077,2025-06-16,1,14,381,34.8,2,false,2025-06-16,1
UD10907,W2077,2025-06-17,0,13,528,34.9,3,false,2025-06-16,2
UD10908,W2077,2025-06-18,0,13,514,35.0,2,false,2025-06-16,3
UD10909,W2077,2025-06-19,1,15,610,34.8,4,false,2025-06-16,4
UD10910,W2077,2025-06-20,1,14,639,35.3,2,false,2025-06-16,5
UD10911,W2077,2025-06-21,0,6,172,36.6,1,true,2025-06-16,6
UD10912,W2077,2025-06-22,0,6,262,36.8,1,true,2025-06-16,0
UD10913,W2077,2025-06-23,1,15,561,34.2,2,false,2025-06-23,1
UD10914,W2077,2025-06-24,1,17,668,36.3,4,false,2025-06-23,2
UD10915,W2077,2025-06-25,2,19,730,35.6,3,false,2025-06-23,3
UD10916,W2077,2025-06-26,1,15,482,36.0,4,false,2025-06-23,4
UD10917,W2077,2025-06-27,1,14,449,35.7,4,false,2025-06-23,5
UD10918,W2077,2025-06-28,1,8,279,35.9,2,true,2025-06-23,6
UD10919,W2077,2025-06-29,1,8,323,38.3,2,true,2025-06-23,0
UD10920,W2077,2025-06-30,0,11,441,37.4,2,false,2025-06-30,1
UD10921,W2078,2025-06-01,0,6,225,29.5,1,true,2025-05-26,0
UD10922,W2078,2025-06-02,0,11,402,30.0,2,false,2025-06-02,1
UD10923,W2078,2025-06-03,0,13,450,30.2,2,false,2025-06-02,2
UD10924,W2078,2025-06-04,0,13,415,29.7,2,false,2025-06-02,3
UD10925,W2078,2025-06-05,0,12,408,30.5,3,false,2025-06-02,4
UD10926,W2078,2025-06-06,0,11,385,30.4,3,false,2025-06-02,5
UD10927,W2078,2025-06-07,2,9,310,30.1,2,true,2025-06-02,6
UD10928,W2078,2025-06-08,1,8,364,30.7,2,true,2025-06-02,0
UD10929,W2078,2025-06-09,2,19,708,31.6,5,false,2025-06-09,1
UD10930,W2078,2025-06-10,1,17,739,30.7,2,false,2025-06-09,2
UD10931,W2078,2025-06-11,0,13,456,30.5,3,false,2025-06-09,3
UD10932,W2078,2025-06-12,0,12,539,31.9,2,false,2025-06-09,4
UD10933,W2078,2025-06-13,0,11,391,31.9,3,false,2025-06-09,5
UD10934,W2078,2025-06-14,1,8,268,32.1,2,true,2025-06-09,6
UD10935,W2078,2025-06-15,1,8,324,33.2,2,true,2025-06-09,0
UD10936,W2078,2025-06-16,1,14,463,32.6,4,false,2025-06-16,1
UD10937,W2078,2025-06-17,1,16,615,31.3,4,false,2025-06-16,2
UD10938,W2078,2025-06-18,1,16,662,32.5,4,false,2025-06-16,3
UD10939,W2078,2025-06-19,0,12,343,33.0,3,false,2025-06-16,4
UD10940,W2078,2025-06-20,0,11,410,33.1,2,false,2025-06-16,5
UD10941,W2078,2025-06-21,1,8,306,33.0,2,true,2025-06-16,6
UD10942,W2078,2025-06-22,0,6,263,32.1,1,true,2025-06-16,0
UD10943,W2078,2025-06-23,2,17,798,32.4,3,false,2025-06-23,1
UD10944,W2078,2025-06-24,0,13,416,31.8,2,false,2025-06-23,2
UD10945,W2078,2025-06-25,0,13,539,32.7,3,false,2025-06-23,3
UD10946,W2078,2025-06-26,2,17,461,35.3,3,false,2025-06-23,4
UD10947,W2078,2025-06-27,1,15,480,33.8,3,false,2025-06-23,5
UD10948,W2078,2025-06-28,0,6,188,34.5,1,true,2025-06-23,6
UD10949,W2078,2025-06-29,2,10,294,33.7,3,true,2025-06-23,0
UD10950,W2078,2025-06-30,0,11,366,35.2,3,false,2025-06-30,1
UD10951,W2079,2025-06-01,1,4,297,22.0,1,true,2025-05-26,0
UD10952,W2079,2025-06-02,1,6,430,22.0,1,false,2025-06-02,1
UD10953,W2079,2025-06-03,1,7,349,21.2,1,false,2025-06-02,2
UD10954,W2079,2025-06-04,1,8,363,22.0,2,false,2025-06-02,3
UD10955,W2079,2025-06-05,1,7,442,22.0,2,false,2025-06-02,4
UD10956,W2079,2025-06-06,1,6,291,22.0,2,false,2025-06-02,5
UD10957,W2079,2025-06-07,1,3,172,22.2,1,true,2025-06-02,6
UD10958,W2079,2025-06-08,1,4,222,21.5,1,true,2025-06-02,0
UD10959,W2079,2025-06-09,1,7,325,22.2,1,false,2025-06-09,1
UD10960,W2079,2025-06-10,1,8,493,22.5,1,false,2025-06-09,2
UD10961,W2079,2025-06-11,1,7,432,22.0,2,false,2025-06-09,3
UD10962,W2079,2025-06-12,1,7,522,23.8,1,false,2025-06-09,4
UD10963,W2079,2025-06-13,1,8,580,23.3,1,false,2025-06-09,5
UD10964,W2079,2025-06-14,1,4,299,22.0,1,true,2025-06-09,6
UD10965,W2079,2025-06-15,1,4,211,23.9,1,true,2025-06-09,0
UD10966,W2079,2025-06-16,1,6,368,22.4,1,false,2025-06-16,1
UD10967,W2079,2025-06-17,1,8,445,24.1,1,false,2025-06-16,2
UD10968,W2079,2025-06-18,1,8,552,23.1,2,false,2025-06-16,3
UD10969,W2079,2025-06-19,1,7,409,24.2,1,false,2025-06-16,4
UD10970,W2079,2025-06-20,1,8,495,23.0,2,false,2025-06-16,5
UD10971,W2079,2025-06-21,1,4,293,23.4,1,true,2025-06-16,6
UD10972,W2079,2025-06-22,1,4,291,23.8,1,true,2025-06-16,0
UD10973,W2079,2025-06-23,1,7,465,24.9,1,false,2025-06-23,1
UD10974,W2079,2025-06-24,1,8,385,23.8,1,false,2025-06-23,2
UD10975,W2079,2025-06-25,1,8,591,23.8,1,false,2025-06-23,3
UD10976,W2079,2025-06-26,1,7,308,25.0,1,false,2025-06-23,4
UD10977,W2079,2025-06-27,1,6,325,23.9,1,false,2025-06-23,5
UD10978,W2079,2025-06-28,1,3,210,25.2,1,true,2025-06-23,6
UD10979,W2079,2025-06-29,1,4,263,24.2,1,true,2025-06-23,0
UD10980,W2079,2025-06-30,1,7,385,26.1,1,false,2025-06-30,1
UD10981,W2080,2025-06-01,1,4,254,21.6,1,true,2025-05-26,0
UD10982,W2080,2025-06-02,2,9,654,21.0,2,false,2025-06-02,1
UD10983,W2080,2025-06-03,1,8,469,21.3,1,false,2025-06-02,2
UD10984,W2080,2025-06-04,3,15,855,22.0,4,false,2025-06-02,3
UD10985,W2080,2025-06-05,2,10,592,22.2,2,false,2025-06-02,4
UD10986,W2080,2025-06-06,3,12,914,22.2,3,false,2025-06-02,5
UD10987,W2080,2025-06-07,1,4,206,21.7,1,true,2025-06-02,6
UD10988,W2080,2025-06-08,2,6,415,21.9,1,true,2025-06-02,0
UD10989,W2080,2025-06-09,2,9,601,22.3,2,false,2025-06-09,1
UD10990,W2080,2025-06-10,3,14,848,23.4,2,false,2025-06-09,2
UD10991,W2080,2025-06-11,2,12,838,23.2,3,false,2025-06-09,3
UD10992,W2080,2025-06-12,2,10,518,23.1,1,false,2025-06-09,4
UD10993,W2080,2025-06-13,2,11,580,22.3,2,false,2025-06-09,5
UD10994,W2080,2025-06-14,1,4,177,23.7,1,true,2025-06-09,6
UD10995,W2080,2025-06-15,2,6,287,22.9,2,true,2025-06-09,0
UD10996,W2080,2025-06-16,1,7,424,23.2,2,false,2025-06-16,1
UD10997,W2080,2025-06-17,1,8,530,23.7,2,false,2025-06-16,2
UD10998,W2080,2025-06-18,2,11,616,22.9,3,false,2025-06-16,3
UD10999,W2080,2025-06-19,2,11,814,24.9,3,false,2025-06-16,4
UD11000,W2080,2025-06-20,1,8,382,22.8,2,false,2025-06-16,5
UD11001,W2080,2025-06-21,1,4,275,24.3,1,true,2025-06-16,6
UD11002,W2080,2025-06-22,3,7,550,23.5,2,true,2025-06-16,0
UD11003,W2080,2025-06-23,2,10,724,23.6,2,false,2025-06-23,1
UD11004,W2080,2025-06-24,1,8,592,24.4,1,false,2025-06-23,2
UD11005,W2080,2025-06-25,2,12,662,25.6,3,false,2025-06-23,3
UD11006,W2080,2025-06-26,1,8,370,25.5,1,false,2025-06-23,4
UD11007,W2080,2025-06-27,3,15,720,25.2,2,false,2025-06-23,5
UD11008,W2080,2025-06-28,1,4,223,25.0,1,true,2025-06-23,6
UD11009,W2080,2025-06-29,2,5,277,23.6,1,true,2025-06-23,0
UD11010,W2080,2025-06-30,2,9,662,24.8,1,false,2025-06-30,1
UD11011,W2081,2025-06-01,3,8,444,17.8,2,true,2025-05-26,0
UD11012,W2081,2025-06-02,6,17,1056,18.8,4,false,2025-06-02,1
UD11013,W2081,2025-06-03,5,26,1632,18.6,5,false,2025-06-02,2
UD11014,W2081,2025-06-04,4,19,993,18.5,5,false,2025-06-02,3
UD11015,W2081,2025-06-05,4,18,1036,19.0,4,false,2025-06-02,4
UD11016,W2081,2025-06-06,5,17,1202,19.2,3,false,2025-06-02,5
UD11017,W2081,2025-06-07,3,7,516,18.8,1,true,2025-06-02,6
UD11018,W2081,2025-06-08,2,6,327,19.3,2,true,2025-06-02,0
UD11019,W2081,2025-06-09,4,18,1100,19.2,5,false,2025-06-09,1
UD11020,W2081,2025-06-10,6,21,1038,19.3,5,false,2025-06-09,2
UD11021,W2081,2025-06-11,6,20,1169,20.1,5,false,2025-06-09,3
UD11022,W2081,2025-06-12,4,16,949,19.0,2,false,2025-06-09,4
UD11023,W2081,2025-06-13,4,15,790,19.8,2,false,2025-06-09,5
UD11024,W2081,2025-06-14,4,8,415,20.6,2,true,2025-06-09,6
UD11025,W2081,2025-06-15,2,5,297,21.0,1,true,2025-06-09,0
UD11026,W2081,2025-06-16,4,15,1144,20.6,3,false,2025-06-16,1
UD11027,W2081,2025-06-17,4,19,1113,20.7,3,false,2025-06-16,2
UD11028,W2081,2025-06-18,4,17,952,21.4,4,false,2025-06-16,3
UD11029,W2081,2025-06-19,5,24,1306,21.3,5,false,2025-06-16,4
UD11030,W2081,2025-06-20,6,18,1068,20.5,5,false,2025-06-16,5
UD11031,W2081,2025-06-21,4,8,565,21.8,1,true,2025-06-16,6
UD11032,W2081,2025-06-22,4,9,720,20.3,1,true,2025-06-16,0
UD11033,W2081,2025-06-23,4,16,1017,23.0,2,false,2025-06-23,1
UD11034,W2081,2025-06-24,5,21,1327,22.7,5,false,2025-06-23,2
UD11035,W2081,2025-06-25,6,21,1183,21.1,3,false,2025-06-23,3
UD11036,W2081,2025-06-26,5,20,1067,22.5,3,false,2025-06-23,4
UD11037,W2081,2025-06-27,3,14,784,20.6,3,false,2025-06-23,5
UD11038,W2081,2025-06-28,2,6,425,21.5,1,true,2025-06-23,6
UD11039,W2081,2025-06-29,3,8,526,22.3,2,true,2025-06-23,0
UD11040,W2081,2025-06-30,6,20,1351,22.5,3,false,2025-06-30,1
UD11041,W2082,2025-06-01,1,6,385,36.6,1,true,2025-05-26,0
UD11042,W2082,2025-06-02,2,12,901,36.2,2,false,2025-06-02,1
UD11043,W2082,2025-06-03,3,20,1300,35.7,3,false,2025-06-02,2
UD11044,W2082,2025-06-04,1,11,523,37.1,2,false,2025-06-02,3
UD11045,W2082,2025-06-05,2,12,583,36.0,2,false,2025-06-02,4
UD11046,W2082,2025-06-06,2,14,659,37.4,2,false,2025-06-02,5
UD11047,W2082,2025-06-07,1,6,298,37.2,1,true,2025-06-02,6
